language,game,language_support_type
6,11647,2
7,11647,1
18,193486,2
27,11647,2
22,11647,2
7,121702,2
9,193486,2
2,193486,3
21,193486,1
22,193486,2
23,193486,3
25,193486,3
22,193486,1
25,193486,1
25,193486,2
4,193486,3
4,193486,1
9,169525,2
12,169525,2
27,169525,3
7,169525,1
20,227870,3
7,207331,3
22,169525,3
17,169525,2
3,169525,3
16,169525,3
2,32848,3
7,13552,2
2,126248,2
16,13552,3
16,227870,3
2,207331,2
3,207331,2
17,207331,3
16,169525,2
17,207331,1
16,169525,1
21,169525,2
9,205335,3
7,205335,3
7,32848,2
7,171476,1
17,93707,3
19,141415,1
22,207331,3
21,169525,3
20,205335,3
12,169525,3
15,169525,3
22,141063,2
7,170067,2
12,54572,3
7,141063,1
20,219635,1
15,20446,3
7,4236,3
24,219635,1
21,219635,1
28,219635,1
3,38784,1
7,153861,3
7,147711,3
14,38784,2
5,38784,1
5,141063,3
7,169402,3
7,170067,3
14,38784,1
27,141063,2
2,165767,2
9,38784,1
2,165767,3
15,54572,3
7,169599,1
17,154299,3
22,116772,3
19,169599,3
9,38784,2
9,54572,3
22,116772,2
9,114586,3
7,160779,3
1,38784,1
7,211976,3
1,38784,3
15,54572,2
5,141063,2
25,38784,2
5,219635,1
24,38784,1
7,160779,1
4,38784,1
7,216858,3
24,38784,2
16,141063,3
12,54572,2
27,54572,3
11,38784,2
26,38784,3
16,38784,3
16,38784,2
7,51488,3
26,38784,2
26,38784,1
13,38784,1
9,219635,1
4,219635,1
7,36254,2
22,38784,2
16,219635,1
7,36254,1
15,36254,2
25,38784,3
17,141063,2
25,38784,1
2,141063,2
16,154299,3
7,160872,1
7,159023,2
22,165767,2
7,160872,2
28,38784,1
13,38784,2
7,106532,1
27,165767,3
26,141063,2
28,38784,2
7,106532,2
27,165767,2
17,38784,2
7,211329,2
7,165767,3
24,38784,3
7,160779,2
7,216858,1
18,38784,3
7,165767,2
7,211329,3
16,171809,2
16,171809,3
19,169599,2
19,169599,1
16,164994,3
16,164994,2
2,164994,2
22,171809,3
2,164994,3
2,171809,2
3,54572,3
27,36254,2
15,205541,3
27,216858,3
20,38784,3
15,216858,2
4,36254,3
15,216858,3
4,36254,2
12,36254,2
7,169946,3
7,154114,1
7,169946,2
7,154114,2
12,154114,3
21,154114,2
6,205541,3
3,38784,2
2,205541,3
2,38784,2
7,172947,2
7,172947,3
22,189017,1
5,189017,3
21,189017,3
7,192218,3
5,189017,1
7,192218,2
22,189017,2
26,189017,2
2,189017,1
17,189017,3
7,139175,3
16,74971,2
22,139175,3
28,175657,2
22,139175,2
22,175657,3
24,175657,2
22,128047,3
14,175657,3
2,128047,3
23,128047,3
25,128047,3
28,208109,1
15,74971,2
27,74971,1
4,175657,2
21,175657,3
20,208109,2
17,197446,3
20,128047,3
25,175657,3
11,175657,2
1,128047,3
14,208109,2
23,175657,2
2,175657,3
5,128047,3
19,128047,3
17,128047,3
18,128047,3
2,139175,3
1,175657,3
19,192368,3
7,139175,2
2,74971,1
7,160628,3
27,17998,2
28,192368,3
7,142181,2
7,171874,3
12,165767,2
12,165767,3
17,54572,2
7,164994,3
2,54572,2
2,171809,3
16,54572,2
7,108170,3
18,219635,1
26,219635,1
27,216858,2
2,216858,2
9,216858,3
9,154114,2
2,216858,3
19,154114,3
19,154114,2
7,135788,1
7,20446,2
12,20446,2
7,159639,3
20,38784,2
19,38784,3
16,147711,3
5,189017,2
14,189017,1
19,189017,1
17,189017,2
17,170631,3
16,189017,1
24,189017,3
7,189017,2
21,189017,2
2,189017,3
7,189017,1
19,189017,2
7,138420,3
12,189017,2
13,189017,1
15,189017,1
3,189017,3
4,189017,3
7,216678,3
11,189017,3
7,212925,2
28,189017,1
7,114250,1
15,189017,2
9,189017,3
17,189017,1
7,121328,3
7,112960,3
1,189017,2
16,212925,3
7,212925,1
6,212925,2
6,212925,3
7,170631,3
6,189017,3
7,189621,2
7,121328,2
6,189017,1
18,189017,1
7,165642,2
7,165642,1
18,189017,2
17,165642,2
16,216678,2
7,154158,3
7,189621,1
7,148764,3
4,189017,2
7,114250,3
23,189017,1
28,175657,3
26,208109,3
21,128047,3
5,175657,2
9,74971,1
3,208109,3
28,208109,2
18,175657,2
18,175657,3
7,25338,2
27,128047,3
27,200508,3
13,175657,2
3,208109,1
12,154114,2
27,10467,3
22,154114,3
12,10467,3
27,20446,2
9,205541,3
21,154114,3
20,205541,3
19,205541,3
2,38784,1
27,10467,1
2,38784,3
7,167843,3
9,192214,2
7,192214,3
7,192214,2
15,192214,3
9,32969,2
9,17111,2
16,17111,2
14,32969,3
14,32969,2
16,32969,2
2,32969,3
15,32969,2
7,170492,1
7,215699,3
22,167843,1
7,201413,2
9,633,3
12,633,3
7,108253,3
7,1335,1
22,116726,3
12,161952,3
22,116726,2
17,116726,2
7,213404,2
19,116726,2
21,116726,3
14,161952,3
20,161952,3
2,165762,3
2,116726,2
7,105324,3
2,116726,3
27,195409,2
2,165762,2
7,160694,3
7,103476,1
7,132565,1
7,160694,2
7,116726,3
7,103476,3
22,186763,1
7,103476,2
3,151601,3
23,156228,3
7,213404,3
7,205075,2
7,54511,3
22,156228,3
12,186763,1
7,186763,2
16,186763,2
27,195409,1
7,54511,1
2,151601,2
7,116726,2
7,163725,1
16,132565,2
15,149738,2
21,186763,2
21,186763,3
19,8950,2
12,148776,3
22,148776,3
7,159997,3
7,128268,3
18,156228,3
2,156556,3
19,156228,3
20,156228,3
2,156556,2
19,9035,2
20,105324,3
22,105324,3
7,202438,3
26,189017,1
22,154158,3
7,154158,2
22,154158,2
25,189017,3
26,189017,3
14,189017,2
3,189017,2
20,189017,2
24,189017,2
16,189017,2
21,189017,1
7,170631,2
2,189017,2
23,189017,2
27,189017,3
27,189017,1
25,189017,2
13,189017,3
20,189017,3
12,189017,3
7,216678,2
16,216678,3
12,189017,1
2,224566,3
2,224566,2
7,189017,3
20,189017,1
14,189017,3
28,189017,2
4,189017,1
28,189017,3
27,189017,2
7,212925,3
9,189017,1
1,189017,3
1,189017,1
16,212925,2
7,121328,1
7,189621,3
16,139175,3
13,208109,2
16,74971,3
12,142181,2
15,74971,3
25,208109,1
7,17998,3
14,175657,2
22,175657,2
24,175657,3
17,175657,2
3,128047,3
1,192368,3
18,192368,3
24,128047,3
12,192368,3
2,25338,2
4,175657,3
26,128047,3
3,25338,2
2,197446,3
7,150927,3
6,208109,1
25,208109,2
16,175657,2
25,208109,3
13,208109,3
7,157334,3
19,175657,3
7,200508,3
16,175657,3
9,200508,3
7,160628,1
7,211174,2
7,160628,2
21,192368,3
20,200508,3
9,25338,2
12,25338,2
3,192368,3
24,192368,3
3,208109,2
16,25338,2
17,139175,3
7,74971,2
12,74971,2
7,128047,3
7,197446,3
22,192368,3
7,168847,2
2,170222,3
16,211452,1
7,124177,3
7,170222,3
7,141415,1
15,141415,1
16,211452,3
7,215670,1
25,93707,3
7,124177,1
7,211452,2
19,141415,3
23,93707,3
24,149879,1
7,211452,3
9,93707,3
5,93707,3
4,93707,3
6,93707,3
9,8383,2
22,8383,3
7,169998,3
16,170008,3
16,170295,3
7,172482,3
7,170004,3
7,172480,3
7,172479,3
7,171892,3
7,193539,3
7,194443,3
7,172787,3
7,194305,3
7,194297,3
7,194732,3
7,194306,3
7,194301,3
7,193376,3
7,193377,3
7,193374,3
12,193374,3
7,194445,3
7,194448,3
7,194444,3
7,194439,3
7,86866,3
15,15530,2
7,139442,3
27,15530,2
27,15530,1
7,139442,1
12,139442,2
12,139442,1
9,139442,3
1,139442,3
1,139442,2
12,141052,3
9,15530,2
17,15530,2
21,15530,1
19,15530,3
22,15530,2
7,1956,2
7,110863,1
2,110863,2
15,110863,3
24,110863,2
2,110863,3
9,110863,3
4,110863,2
4,110863,3
17,110863,2
19,110863,3
22,110863,2
9,110863,2
6,231591,2
7,238282,2
22,206596,2
3,150836,3
6,231591,3
17,206596,2
9,206596,2
24,231591,2
27,206596,2
16,206596,2
4,128047,3
20,175657,3
6,128047,3
3,175657,3
18,208109,1
11,128047,3
26,208109,2
12,74971,3
9,74971,2
22,74971,3
22,74971,2
2,74971,3
16,74971,1
7,200531,2
7,16048,3
5,192368,3
7,192368,3
27,192368,3
11,192368,3
6,192368,3
19,17998,2
7,17998,1
2,154763,2
7,197026,3
2,154763,3
14,192368,3
7,175657,3
15,175657,3
27,175657,3
7,175657,2
9,175657,2
5,175657,3
11,208109,3
22,93707,3
7,168847,1
7,214276,2
7,161789,3
16,113333,2
7,122409,2
7,156686,3
7,156686,1
22,122409,3
15,17144,3
3,169346,3
2,169346,3
9,169346,3
9,196550,3
22,169346,3
7,126684,3
12,196550,2
7,188881,3
7,22082,1
7,196550,2
21,34393,3
12,17144,2
9,196550,2
7,7518,1
2,172909,3
4,32969,3
9,32969,1
7,196398,2
4,1335,3
27,32969,2
12,1335,2
19,1335,3
9,192214,3
7,147523,3
15,192214,2
7,215699,1
27,17111,2
27,192214,2
27,1335,3
4,17111,2
22,1335,3
4,1335,2
15,633,3
27,633,3
7,108253,2
7,108253,1
7,214638,1
7,186763,3
21,128070,2
25,156228,3
7,192430,3
20,9035,2
7,112773,1
2,186763,3
19,8950,3
25,192368,3
26,175657,2
22,74971,1
2,74971,2
27,17998,1
15,211174,2
9,175657,3
12,175657,2
6,208109,2
19,93707,3
24,93707,3
7,141415,3
12,141415,3
22,161559,3
24,149879,3
7,149879,3
12,8383,2
7,155557,3
27,8383,2
3,8383,2
22,217369,3
24,217369,3
22,214165,3
7,190421,2
22,156015,3
7,17118,3
2,113333,2
9,113333,3
15,113333,2
24,113333,3
9,113333,2
7,36889,3
7,36889,2
3,36889,2
7,160416,3
2,36889,3
7,160416,2
7,217033,3
23,171108,3
7,155826,2
12,113333,2
7,199123,1
16,217369,3
7,164190,3
7,217033,2
2,114587,2
16,133200,2
2,36889,2
9,217369,3
27,17118,3
15,217369,3
27,124898,2
7,124898,2
27,217369,3
7,146098,2
15,141435,3
9,141435,3
20,141435,2
7,129830,3
7,188753,3
7,157708,3
7,31143,3
15,17144,2
12,169346,3
7,169346,3
7,22082,2
7,34393,1
7,7518,3
22,196550,3
12,196550,3
12,17144,3
7,211883,3
7,211645,3
27,17144,3
9,17144,2
9,17144,3
21,17144,3
7,211645,1
22,17144,3
21,17144,2
7,17144,2
7,188881,2
22,188881,2
7,132627,2
2,188881,3
24,188881,3
2,172909,2
7,132627,1
7,155022,3
7,211174,3
24,200508,3
7,121999,3
27,17998,3
7,162565,3
15,211174,3
9,192368,3
15,192368,3
20,192368,3
4,192368,3
16,192368,3
19,17998,3
2,154763,1
7,17998,2
27,175657,2
15,175657,2
7,211644,1
7,189348,2
16,93707,3
15,141415,3
7,189348,3
7,215670,3
27,141415,3
7,129236,3
16,211452,2
27,141415,1
7,211644,3
12,8383,1
27,8383,1
3,93707,3
7,124177,2
7,215670,2
15,93707,3
2,189348,3
12,141415,1
24,211644,3
9,141415,3
11,93707,3
19,146824,3
7,110829,3
27,93707,3
19,146824,2
7,146824,2
2,93707,3
22,8383,2
20,93707,3
3,8383,3
7,133200,3
7,214165,2
19,113333,3
22,171108,3
7,190421,3
2,214165,3
7,134882,2
22,214165,2
21,190421,2
16,133200,3
7,167680,3
7,121992,3
7,113297,2
12,171108,3
19,113333,2
27,113333,3
16,124898,2
22,124898,2
21,113333,3
7,162987,3
7,146098,1
3,113333,3
3,36889,1
7,191213,3
20,113333,2
7,199123,2
7,68853,2
27,113333,2
22,113333,2
2,217369,3
2,114587,3
7,164190,1
12,124898,2
27,141435,3
12,141435,3
15,141435,2
7,141435,2
9,141435,2
6,141435,2
6,141435,3
7,168847,3
18,93707,3
7,214165,3
2,214165,2
7,133200,2
21,190421,3
16,162987,3
12,217369,3
7,217369,3
22,17118,3
12,113333,3
27,141435,2
2,124898,2
2,113333,3
2,171108,3
7,146098,3
7,126245,3
7,113297,3
24,113333,2
15,113333,3
7,160416,1
2,36889,1
3,36889,3
7,155826,3
7,155826,1
21,113333,2
7,210719,3
22,113333,3
7,199123,3
7,141435,3
20,113333,3
3,113333,2
7,141435,1
16,113333,3
7,215773,3
7,156015,3
12,141435,2
7,188753,1
27,122409,2
22,122409,2
17,122409,2
7,173915,2
27,173915,2
20,171108,3
17,122409,3
7,197500,3
7,111087,3
7,111087,2
12,1335,3
9,1335,3
7,32969,1
7,52260,1
27,1335,2
23,1335,3
12,32969,2
22,32969,1
7,17111,2
7,196398,3
7,60772,2
17,17111,2
7,60772,3
22,17111,2
7,60772,1
7,32969,2
12,192214,3
27,192214,3
24,17111,2
2,32969,2
4,32969,2
7,167843,2
7,150349,3
7,1335,3
22,167843,2
7,150349,1
7,214204,3
7,1335,2
16,156228,3
24,148776,3
6,156228,3
7,151601,2
22,186763,2
7,128070,1
19,161952,2
21,148776,3
7,8950,3
3,186763,2
24,9035,2
19,148776,3
22,161559,2
7,149879,1
7,8383,2
7,211644,2
7,93707,3
12,93707,3
15,8383,2
24,211644,2
2,189348,2
7,146824,3
7,146824,1
9,141415,1
19,146824,1
14,93707,3
7,31143,1
16,126684,3
7,216857,3
15,196550,2
7,207583,2
19,17144,2
16,17144,3
22,17144,2
2,17144,2
17,17144,3
2,196550,2
12,34393,2
7,216857,2
17,196550,2
7,216857,1
7,217295,2
17,196550,3
27,17144,2
9,34393,2
7,155797,1
22,34393,2
7,17144,3
21,34393,2
24,188881,2
7,134715,3
2,188881,2
7,156254,3
5,139407,2
15,139407,3
12,133107,3
7,156254,2
22,142927,2
7,157556,2
17,192247,3
16,192247,3
12,53843,3
2,192247,3
7,127176,3
7,161689,1
12,133107,2
7,161689,2
2,180019,3
17,142927,2
27,53843,1
7,188726,1
12,53843,1
6,139407,2
4,139407,2
21,139407,3
19,139407,2
2,199500,2
5,220037,3
15,164249,3
15,155977,3
9,131773,3
2,104868,2
22,104868,1
24,104868,1
9,131773,1
2,129357,3
7,169025,2
15,202551,3
23,220037,1
12,220037,3
25,220037,2
7,129357,2
4,220037,1
16,117593,3
17,131773,3
4,220037,3
7,59792,3
16,131773,3
15,164249,2
9,164249,2
7,129692,3
20,141435,3
16,129830,3
7,113333,2
7,113333,1
7,113333,3
7,157708,2
22,157708,2
22,157708,3
7,122409,3
7,156686,2
27,122409,3
7,34393,2
26,196550,3
7,196550,3
7,132627,3
7,34246,3
15,196550,3
7,76376,3
7,31143,2
27,196550,3
27,196550,2
26,196550,2
27,169346,3
16,196550,2
7,207583,3
16,196550,3
17,17144,2
19,17144,3
2,17144,3
16,17144,2
20,34393,2
3,17144,3
22,188881,3
7,22082,3
3,17144,2
7,217295,3
2,196550,3
7,155797,3
27,34393,2
22,34393,3
7,17144,1
22,196550,2
9,151612,3
7,134715,2
7,151612,3
15,17111,2
12,17111,2
22,32969,2
7,52260,3
21,17111,2
2,17111,2
19,17111,2
12,192214,2
7,188719,3
11,1335,3
7,155469,3
22,167843,3
7,170492,3
7,201413,1
7,167843,1
7,633,3
7,201413,3
22,186763,3
11,156228,3
27,161952,2
15,161952,2
19,116726,3
12,161952,2
16,161952,3
14,161952,2
22,161952,3
21,116726,2
16,161952,2
4,156228,3
9,186763,3
2,165762,1
19,105324,3
7,132565,2
7,160694,1
7,163725,3
7,214638,3
3,151601,2
7,128070,3
7,189903,3
7,190589,3
12,149738,2
7,190589,1
16,186763,1
7,163725,2
27,195409,3
12,116726,3
17,151601,2
3,148776,3
2,132565,2
7,156108,1
2,148776,3
7,195409,2
25,105324,3
7,147412,3
7,205075,1
14,156228,3
7,188845,3
7,193087,3
27,161952,3
7,189821,3
2,161952,3
9,161952,3
2,126171,3
7,160323,3
20,161952,2
7,165575,3
7,165575,1
7,160323,1
12,186763,2
25,116726,3
27,186763,3
27,105324,3
7,126171,3
27,116726,2
16,116726,3
6,116726,3
16,116726,2
7,156277,2
14,9035,2
3,116726,2
17,116726,3
22,156277,3
21,132565,2
12,139672,2
11,220671,3
22,220416,1
27,153712,1
22,220416,2
7,132698,1
3,90535,3
7,190835,3
2,207272,2
9,37000,2
7,37000,3
27,167790,3
9,37000,3
7,100660,1
7,103001,3
12,114950,1
27,114950,1
17,129659,3
12,100660,3
2,100660,1
2,100660,3
27,153712,2
16,37000,2
24,153712,2
28,122,2
4,153712,3
7,139672,2
9,114950,3
7,204985,3
9,114950,2
12,114950,3
9,114950,1
22,129659,2
27,204985,3
16,129659,3
12,153712,3
18,220671,2
20,220671,3
12,153712,1
15,153712,3
19,114950,1
16,114950,3
15,114950,2
21,220671,2
11,220671,2
7,114950,3
27,190711,3
12,116726,2
7,8950,2
26,116726,2
2,156228,3
2,189821,3
15,161952,3
7,148681,2
7,161952,2
7,148681,3
7,161952,3
21,161952,2
21,161952,3
9,161952,2
19,161952,3
22,161952,2
24,161952,2
7,160323,2
7,165575,2
2,161952,2
23,116726,3
24,161952,3
15,186763,3
15,186763,2
7,105324,1
15,186763,1
16,105324,3
9,105324,3
17,105324,3
27,186763,2
12,126171,3
9,116726,3
6,116726,2
22,126171,3
9,116726,2
23,116726,2
7,156277,3
25,116726,2
7,156277,1
27,132565,1
27,132565,2
21,132565,1
7,65504,2
20,139407,2
16,65504,3
15,139407,2
18,139407,2
20,139407,3
7,188726,3
5,139407,3
7,192247,2
7,142927,2
7,188726,2
9,139407,3
7,65504,3
7,87941,2
27,142927,2
7,87941,3
7,192247,3
16,65504,2
12,156047,3
7,156047,3
17,192247,2
7,157556,1
7,161689,3
7,156254,1
12,142927,2
7,157556,3
16,65504,1
15,53843,3
16,192247,2
9,30941,1
9,30941,3
2,180019,2
27,53843,3
7,53843,1
2,192247,2
3,192247,2
3,192247,3
7,127176,1
7,199500,2
20,104868,2
2,155641,3
22,151504,3
7,32552,3
7,195607,3
27,220037,2
17,27694,3
22,207639,3
16,151601,2
20,149738,2
7,195409,3
16,132565,1
7,9035,2
7,190589,2
4,105324,3
24,105324,3
3,105324,3
21,128070,3
7,186763,1
15,9035,2
9,148776,3
12,9035,2
27,9035,2
7,147412,2
9,9035,2
22,156277,1
21,9035,2
21,105324,3
2,105324,3
4,9035,2
22,9035,2
24,156228,3
15,156228,3
27,156228,3
2,186763,2
9,186763,1
3,186763,3
7,148776,3
22,156277,2
9,186763,2
27,116726,3
15,116726,2
27,149738,2
9,149738,2
7,128070,2
7,156228,3
16,186763,3
21,149738,2
2,132565,1
1,156228,3
3,116726,3
3,156228,3
17,156228,3
26,156228,3
12,105324,3
27,186763,1
22,128268,3
16,126171,3
15,105324,3
9,126171,3
2,190711,3
7,220416,3
7,220416,2
27,122084,2
16,129659,2
19,100660,3
22,114950,3
3,118287,2
9,100660,2
22,74520,3
3,118287,3
6,190711,3
22,153712,2
21,153712,2
4,190711,3
21,167790,3
2,153712,3
7,68432,1
7,37000,2
2,114950,3
9,153712,2
16,114950,1
4,153712,2
7,193066,2
2,129659,2
2,129659,3
12,114950,2
22,190711,3
2,139672,2
27,114950,2
12,153712,2
19,114950,3
21,139672,3
7,153712,2
7,153712,1
21,122,2
2,149738,2
16,149738,2
28,156228,3
7,149738,2
12,186763,3
12,156228,3
7,112773,3
21,156228,3
7,156108,3
26,116726,3
9,156228,3
5,156228,3
15,116726,3
7,148681,1
14,153712,3
7,170632,3
2,122084,2
7,129659,3
9,100660,1
7,220416,1
22,122084,2
15,114950,3
7,74520,3
21,153712,1
27,74520,3
22,153712,3
19,190711,3
2,100660,2
19,100660,2
2,118287,3
21,139672,2
2,118287,2
14,220671,3
14,220671,2
2,114950,1
17,100660,3
27,139672,2
22,114950,2
12,37000,3
4,220671,3
9,100660,3
19,114950,2
16,153712,3
7,153712,3
17,153712,3
20,220671,2
26,220671,3
1,220671,2
7,114950,2
7,122084,2
2,114950,2
9,122084,2
21,122084,2
19,122084,2
27,100660,1
7,100660,2
22,100660,3
7,145262,3
20,100660,2
27,100660,2
7,132698,3
7,196068,2
27,161993,3
3,196068,2
7,145914,1
7,30236,3
7,167790,3
7,20349,3
7,150955,1
3,122084,2
7,169313,3
12,167790,3
7,160346,2
12,150955,2
7,211139,3
7,211139,1
7,118287,2
7,207272,3
24,122,2
7,207272,2
28,122,3
7,118287,3
7,173016,2
22,129972,1
26,217449,3
1,87031,3
7,150659,3
22,149509,3
17,129659,2
12,74520,3
9,74520,3
9,153712,3
20,190711,3
2,74520,3
7,145914,3
17,100660,2
19,100660,1
18,220671,3
7,68432,3
7,161978,3
7,189143,3
7,68432,2
25,122,2
12,37000,2
7,129659,2
22,114950,1
4,220671,2
22,220416,3
7,161993,3
12,100660,1
7,37000,1
20,100660,3
7,193066,3
7,160346,3
24,122,3
7,160497,2
9,139672,2
24,153712,3
7,160497,3
14,153712,2
12,190711,3
7,190711,3
6,220671,2
17,153712,2
21,220671,3
1,220671,3
2,207272,3
26,122,2
26,220671,2
16,37000,3
21,153712,3
3,153712,3
17,100660,1
20,100660,1
7,160497,1
15,122084,2
16,122084,2
19,169313,3
19,169313,2
27,100660,3
22,100660,1
22,100660,2
21,214203,3
25,217449,3
16,221749,3
7,95592,3
22,129972,3
7,156438,3
15,87031,3
7,129972,1
7,189245,2
12,87031,3
27,87031,3
2,214203,2
27,173016,3
7,87031,3
7,169654,1
7,103360,3
2,103360,3
1,217449,3
7,103360,2
7,217449,3
22,217449,3
2,217449,3
2,121341,3
21,214203,2
12,129972,3
2,173016,3
12,129972,1
16,173016,2
12,217449,3
9,214203,1
27,217449,3
7,158348,3
15,217449,3
18,217449,3
22,129659,3
6,220671,3
7,114950,1
16,153712,2
25,122,3
12,103001,3
7,188474,3
26,122,3
19,153712,3
15,190711,3
27,114950,3
16,114950,2
19,153712,2
7,132698,2
7,145262,2
2,145262,3
7,145914,2
7,167790,1
7,150955,2
12,150955,3
7,30236,1
7,160346,1
16,118287,1
16,118287,3
7,169654,3
9,214203,2
12,95592,3
7,220623,3
7,121341,3
2,87031,3
7,150370,3
7,169654,2
9,87031,3
22,149509,2
7,173016,3
7,133421,1
7,16356,3
12,133421,3
7,128973,3
12,133421,2
2,221749,3
7,159426,2
7,103360,1
24,217449,3
2,121341,2
21,214203,1
3,221749,3
7,133421,3
7,133421,2
7,158348,1
16,173016,3
7,141316,3
7,76670,3
28,217449,3
6,217449,3
9,129972,1
17,217449,3
7,121341,2
21,121341,2
15,121341,2
21,87031,3
16,87031,3
27,221749,3
15,221749,3
16,9552,3
17,31547,3
7,192678,3
17,109839,3
22,109839,3
15,109839,3
12,191167,3
7,31372,2
12,31372,2
12,31372,3
7,33338,1
17,208307,2
19,208307,2
7,34445,2
7,217112,2
7,138710,3
2,123791,2
7,189948,1
27,123791,3
7,159950,1
7,159950,2
7,211870,3
15,219593,3
7,180207,2
2,145262,2
3,153712,2
7,100660,3
9,190711,3
2,153712,2
7,160077,3
17,122084,2
15,153712,2
27,153712,3
12,122084,2
7,169313,2
12,100660,2
7,196068,3
3,196068,3
7,161978,1
7,150955,3
12,150955,1
20,217449,3
4,217449,3
7,129972,3
7,189245,3
3,189245,2
3,189245,3
9,214203,3
9,121341,3
9,121341,2
7,159426,3
27,173016,2
21,221749,3
7,150659,1
7,159426,1
12,133421,1
2,150659,3
11,217449,3
9,129972,3
27,129972,1
16,121341,3
16,121341,2
22,121341,3
22,121341,2
21,121341,3
27,129972,3
23,217449,3
14,217449,3
2,150659,2
7,150659,2
7,214203,1
22,132200,2
22,20973,3
9,156325,2
7,20973,3
27,28133,1
9,28133,3
12,117912,3
9,31542,3
24,152757,3
22,132200,3
2,132200,3
12,31542,2
18,160104,3
9,20973,3
7,9552,3
16,156325,3
7,152757,2
16,156325,1
16,156325,2
7,155466,3
27,35784,3
6,117912,2
9,117912,2
27,117912,2
9,117912,3
7,130265,2
24,117912,2
12,109839,3
25,160104,3
24,160104,3
7,109839,3
7,145688,3
12,156325,3
7,163925,3
7,156325,1
17,156325,3
2,156325,3
17,156325,2
27,156325,3
3,156325,3
2,156325,2
9,217449,3
16,217449,3
7,149509,2
2,173016,2
15,121341,3
17,87031,3
18,87031,3
20,87031,3
19,217449,3
22,87031,3
3,217449,3
7,121956,3
5,217449,3
22,122366,3
17,160104,3
12,191167,2
2,116310,3
7,161652,2
7,116310,2
27,31542,2
26,160104,3
16,28133,1
16,109839,3
27,132200,2
12,20973,3
2,109839,3
2,135732,2
6,160104,3
28,132200,3
7,161405,2
19,160104,3
15,135732,2
7,161652,1
16,132200,2
7,118335,1
27,11798,2
3,132200,3
16,132200,3
25,132200,3
17,132200,3
20,132200,2
14,160104,3
20,132200,3
9,132200,2
2,132200,2
27,191167,3
7,135732,2
7,118335,3
24,132200,3
21,118335,2
24,132200,2
17,132200,2
12,117912,2
21,118335,1
15,117912,3
24,152757,2
7,117895,2
27,35784,2
7,162383,3
6,117912,1
24,117912,3
27,117912,3
22,117912,3
7,117912,3
11,160104,3
22,160104,3
16,160104,3
15,117912,2
4,160104,3
6,117912,3
23,160104,3
7,117912,1
7,117912,2
7,189676,3
7,189676,2
7,189676,1
7,163925,1
7,161652,3
7,130265,3
7,163925,2
27,135732,2
24,135732,2
7,114288,3
16,220745,3
16,220745,2
7,114288,1
21,135732,2
7,192678,2
7,149509,3
2,214203,3
7,214203,2
7,214203,3
2,214203,1
2,150659,1
2,160104,3
7,173303,2
12,31542,3
7,161405,3
27,109839,3
28,132200,2
20,135732,2
21,118335,3
7,116310,3
7,118335,2
27,28133,3
15,28133,1
27,20973,3
12,152757,2
27,152757,3
12,152757,3
7,221615,3
27,31542,3
12,156325,2
5,160104,3
12,135732,2
9,132200,3
12,11798,2
9,109839,3
9,31542,2
15,20973,3
3,132200,2
27,152757,2
7,11798,2
25,132200,2
7,203525,3
7,165087,3
22,117912,2
7,31542,2
7,117895,3
7,31542,3
7,152757,3
27,156325,2
9,156325,3
2,116310,2
7,35784,2
21,156325,3
20,160104,3
28,160104,3
7,130265,1
3,135732,2
19,135732,2
22,135732,2
7,156325,2
7,156325,3
21,156325,2
7,35784,3
12,9552,3
9,135732,2
22,9552,3
16,135732,2
7,190723,3
7,164341,3
7,220745,2
22,31547,3
7,132200,2
27,132200,3
7,192678,1
7,132200,3
22,31372,2
16,31372,2
16,31372,3
7,191167,3
21,28133,3
17,31372,2
16,28133,3
2,191167,3
19,191167,2
19,191167,3
21,28133,1
2,191167,2
2,31372,3
7,31372,3
7,28133,3
15,160104,3
27,160104,3
12,28133,3
3,156325,2
19,9552,3
27,9552,3
21,9552,3
3,9552,3
9,9552,3
17,135732,2
7,220745,3
2,31547,3
7,31547,3
16,31547,3
7,105644,2
20,105644,3
2,152655,2
24,167169,3
16,166929,3
19,152787,3
9,166929,2
27,166929,2
9,83859,2
17,166929,3
16,74567,3
7,74567,2
7,152787,2
16,74567,2
7,160341,2
7,105644,3
7,193125,1
27,159662,3
16,159662,3
27,167169,2
7,32518,3
7,167169,2
7,217232,3
9,105644,2
22,105644,3
7,170968,2
22,83859,3
7,83859,3
7,167169,3
3,105644,2
28,83859,2
7,160341,3
2,105644,3
7,150344,2
20,105644,2
9,167169,3
16,167169,3
16,167169,2
2,123791,3
24,226614,3
16,193011,2
7,158207,3
27,159608,3
7,164597,3
12,128171,3
7,31146,1
9,159608,3
17,193177,3
9,120055,2
7,193011,3
7,128171,3
17,18166,3
24,18166,3
7,193177,3
16,193177,3
21,170427,2
16,170427,3
16,170427,2
21,31146,3
3,169606,3
22,159608,3
9,31146,3
27,169289,3
15,170427,3
2,170427,3
7,105381,3
7,119736,3
17,185632,3
17,185632,1
7,127200,3
27,120055,2
22,120055,3
12,17872,3
16,127200,3
2,127200,3
27,17872,3
3,127200,3
17,31372,3
22,31372,3
7,197876,3
7,191167,2
9,28133,1
27,14805,3
7,173303,3
7,122366,3
2,31372,2
7,197876,1
27,191167,2
